session,trial,rat,RL,laggedRL,signalDuration,laggedsignalDuration,response,laggedResponse,hit,miss,cr,fa,incongHit,congHit
2.0,56.0,6.0,0.04,0.035,0.05,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,57.0,6.0,0.04,0.04,0.025,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,58.0,6.0,0.030000000000000002,0.04,0.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,59.0,6.0,0.035,0.030000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,60.0,6.0,0.055,0.035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,61.0,6.0,0.042,0.055,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,62.0,6.0,0.058,0.042,0.025,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,63.0,6.0,0.046,0.058,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,64.0,6.0,0.043000000000000003,0.046,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,65.0,6.0,0.038,0.043000000000000003,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,66.0,6.0,0.053000000000000005,0.038,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,67.0,6.0,0.039,0.053000000000000005,0.05,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,68.0,6.0,0.056,0.039,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,69.0,6.0,0.065,0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,70.0,6.0,0.042,0.065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,71.0,6.0,0.032,0.042,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,72.0,6.0,0.135,0.032,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,73.0,6.0,0.034,0.135,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,74.0,6.0,0.038,0.034,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,75.0,6.0,0.041,0.038,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,76.0,6.0,0.04,0.041,0.5,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,77.0,6.0,0.07400000000000001,0.04,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,78.0,6.0,0.038,0.07400000000000001,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,79.0,6.0,0.049,0.038,0.025,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,80.0,6.0,0.039,0.049,0.05,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,81.0,6.0,0.053000000000000005,0.039,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,82.0,6.0,0.029,0.053000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,83.0,6.0,0.044000000000000004,0.029,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,84.0,6.0,0.041,0.044000000000000004,0.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,85.0,6.0,0.047,0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,86.0,6.0,0.045000000000000005,0.047,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,87.0,6.0,0.099,0.045000000000000005,0.05,500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,88.0,6.0,0.051000000000000004,0.099,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,89.0,6.0,0.045000000000000005,0.051000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,90.0,6.0,0.053000000000000005,0.045000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,91.0,6.0,0.038,0.053000000000000005,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,92.0,6.0,0.056,0.038,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,93.0,6.0,0.131,0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,94.0,6.0,0.037000000000000005,0.131,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,95.0,6.0,0.059000000000000004,0.037000000000000005,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,96.0,6.0,0.045000000000000005,0.059000000000000004,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,97.0,6.0,0.043000000000000003,0.045000000000000005,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,98.0,6.0,0.038,0.043000000000000003,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,99.0,6.0,0.033,0.038,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,100.0,6.0,0.038,0.033,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,101.0,6.0,0.067,0.038,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,102.0,6.0,0.037000000000000005,0.067,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,103.0,6.0,0.059000000000000004,0.037000000000000005,0.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,104.0,6.0,0.314,0.059000000000000004,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,105.0,6.0,0.045000000000000005,0.314,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,106.0,6.0,0.048,0.045000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,107.0,6.0,0.023,0.048,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,108.0,6.0,0.033,0.023,0.5,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,109.0,6.0,0.094,0.033,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,110.0,6.0,0.058,0.094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,111.0,6.0,0.042,0.058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,112.0,6.0,0.042,0.042,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,113.0,6.0,0.076,0.042,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,114.0,6.0,0.07,0.076,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,115.0,6.0,0.04,0.07,0.025,500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,116.0,6.0,0.054,0.04,0.025,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,117.0,6.0,0.035,0.054,0.05,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,118.0,6.0,0.038,0.035,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,119.0,6.0,0.048,0.038,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,120.0,6.0,0.038,0.048,0.5,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,121.0,6.0,0.034,0.038,0.025,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,122.0,6.0,0.041,0.034,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,123.0,6.0,0.04,0.041,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,124.0,6.0,0.035,0.04,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,125.0,6.0,0.060000000000000005,0.035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,126.0,6.0,0.113,0.060000000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,127.0,6.0,0.045000000000000005,0.113,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,128.0,6.0,0.059000000000000004,0.045000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,129.0,6.0,0.043000000000000003,0.059000000000000004,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,130.0,6.0,0.032,0.043000000000000003,0.05,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,131.0,6.0,0.11,0.032,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,132.0,6.0,0.061000000000000006,0.11,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,133.0,6.0,0.04,0.061000000000000006,0.025,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,134.0,6.0,0.061000000000000006,0.04,0.05,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,135.0,6.0,0.036000000000000004,0.061000000000000006,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,136.0,6.0,0.053000000000000005,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,137.0,6.0,0.039,0.053000000000000005,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,138.0,6.0,0.034,0.039,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,139.0,6.0,0.051000000000000004,0.034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,140.0,6.0,0.10400000000000001,0.051000000000000004,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,141.0,6.0,0.093,0.10400000000000001,0.5,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,142.0,6.0,0.033,0.093,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,143.0,6.0,0.049,0.033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,144.0,6.0,0.14400000000000002,0.049,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,145.0,6.0,0.229,0.14400000000000002,0.05,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,146.0,6.0,0.07400000000000001,0.229,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,147.0,6.0,0.05,0.07400000000000001,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,148.0,6.0,0.08900000000000001,0.05,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,149.0,6.0,0.036000000000000004,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,150.0,6.0,0.126,0.036000000000000004,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,151.0,6.0,0.033,0.126,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,152.0,6.0,0.059000000000000004,0.033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,153.0,6.0,0.051000000000000004,0.059000000000000004,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,154.0,6.0,0.077,0.051000000000000004,0.5,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,155.0,6.0,0.023,0.077,0.0,500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,156.0,6.0,0.085,0.023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,157.0,6.0,0.033,0.085,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,158.0,6.0,0.035,0.033,0.05,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,159.0,6.0,0.035,0.035,0.025,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,160.0,6.0,0.07,0.035,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,161.0,6.0,0.048,0.07,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0,162.0,6.0,0.037000000000000005,0.048,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,4.0,11.0,0.157,0.366,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,5.0,11.0,0.28700000000000003,0.157,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,8.0,11.0,0.093,0.081,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,9.0,11.0,0.109,0.093,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,10.0,11.0,0.18000000000000002,0.109,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,11.0,11.0,0.12000000000000001,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,12.0,11.0,0.049,0.12000000000000001,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,13.0,11.0,0.075,0.049,0.05,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,14.0,11.0,0.048,0.075,0.5,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,15.0,11.0,0.14700000000000002,0.048,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,16.0,11.0,0.061000000000000006,0.14700000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,17.0,11.0,0.042,0.061000000000000006,0.025,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,18.0,11.0,0.081,0.042,0.025,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,19.0,11.0,0.10300000000000001,0.081,0.025,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,20.0,11.0,0.069,0.10300000000000001,0.05,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,21.0,11.0,0.056,0.069,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,22.0,11.0,0.066,0.056,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,23.0,11.0,0.039,0.066,0.05,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,24.0,11.0,0.10700000000000001,0.039,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,25.0,11.0,0.036000000000000004,0.10700000000000001,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,26.0,11.0,0.047,0.036000000000000004,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,27.0,11.0,0.036000000000000004,0.047,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,28.0,11.0,0.08700000000000001,0.036000000000000004,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,29.0,11.0,0.083,0.08700000000000001,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,30.0,11.0,0.033,0.083,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,31.0,11.0,0.065,0.033,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,32.0,11.0,0.063,0.065,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,33.0,11.0,0.058,0.063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,34.0,11.0,0.367,0.058,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,35.0,11.0,0.041,0.367,0.0,500.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,36.0,11.0,0.114,0.041,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,37.0,11.0,0.097,0.114,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,38.0,11.0,0.139,0.097,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,39.0,11.0,0.109,0.139,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,40.0,11.0,0.113,0.109,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,41.0,11.0,0.34600000000000003,0.113,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,42.0,11.0,0.062,0.34600000000000003,0.025,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,43.0,11.0,0.033,0.062,0.05,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,44.0,11.0,0.364,0.033,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,45.0,11.0,0.308,0.364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,46.0,11.0,0.21300000000000002,0.308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,47.0,11.0,0.20500000000000002,0.21300000000000002,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,48.0,11.0,0.069,0.20500000000000002,0.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,49.0,11.0,0.20400000000000001,0.069,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,50.0,11.0,0.117,0.20400000000000001,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,51.0,11.0,0.046,0.117,0.025,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,52.0,11.0,0.042,0.046,0.05,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,53.0,11.0,0.07300000000000001,0.042,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,54.0,11.0,0.055,0.07300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,55.0,11.0,0.29600000000000004,0.055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,56.0,11.0,0.12000000000000001,0.29600000000000004,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,57.0,11.0,0.045000000000000005,0.12000000000000001,0.05,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,58.0,11.0,0.041,0.045000000000000005,0.025,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,59.0,11.0,0.041,0.041,0.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,60.0,11.0,0.076,0.041,0.025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,61.0,11.0,0.058,0.076,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,62.0,11.0,0.117,0.058,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,63.0,11.0,0.28400000000000003,0.117,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,64.0,11.0,0.035,0.28400000000000003,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,65.0,11.0,0.060000000000000005,0.035,0.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,66.0,11.0,0.041,0.060000000000000005,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,67.0,11.0,0.067,0.041,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,68.0,11.0,0.058,0.067,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,69.0,11.0,0.078,0.058,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,70.0,11.0,0.07300000000000001,0.078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,71.0,11.0,0.061000000000000006,0.07300000000000001,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,72.0,11.0,0.114,0.061000000000000006,0.0,500.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,73.0,11.0,0.069,0.114,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,74.0,11.0,0.047,0.069,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,75.0,11.0,0.083,0.047,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,76.0,11.0,0.058,0.083,0.025,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,77.0,11.0,0.04,0.058,0.5,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,78.0,11.0,0.053000000000000005,0.04,0.05,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,79.0,11.0,0.195,0.053000000000000005,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,80.0,11.0,0.042,0.195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,81.0,11.0,0.111,0.042,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,82.0,11.0,0.07100000000000001,0.111,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,83.0,11.0,0.1,0.07100000000000001,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,84.0,11.0,0.064,0.1,0.0,500.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,85.0,11.0,0.08,0.064,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,86.0,11.0,0.24200000000000002,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,87.0,11.0,0.04,0.24200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,88.0,11.0,0.183,0.04,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,89.0,11.0,0.096,0.183,0.025,500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,90.0,11.0,0.05,0.096,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,91.0,11.0,0.114,0.05,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,92.0,11.0,0.114,0.114,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,93.0,11.0,0.056,0.114,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,94.0,11.0,0.044000000000000004,0.056,0.5,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,95.0,11.0,0.08800000000000001,0.044000000000000004,0.025,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,96.0,11.0,0.037000000000000005,0.08800000000000001,0.5,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,97.0,11.0,0.039,0.037000000000000005,0.025,500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,98.0,11.0,0.035,0.039,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,99.0,11.0,0.048,0.035,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,100.0,11.0,0.113,0.048,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,101.0,11.0,0.038,0.113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,102.0,11.0,0.034,0.038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,103.0,11.0,0.077,0.034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,104.0,11.0,0.149,0.077,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,105.0,11.0,0.069,0.149,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,106.0,11.0,0.036000000000000004,0.069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,107.0,11.0,0.047,0.036000000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,108.0,11.0,0.28600000000000003,0.047,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,109.0,11.0,0.12200000000000001,0.28600000000000003,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,110.0,11.0,0.068,0.12200000000000001,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,111.0,11.0,0.039,0.068,0.05,500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,112.0,11.0,0.081,0.039,0.05,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,113.0,11.0,0.084,0.081,0.0,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,114.0,11.0,0.048,0.084,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,115.0,11.0,0.066,0.048,0.5,50.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,116.0,11.0,0.098,0.066,0.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,117.0,11.0,0.149,0.098,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,118.0,11.0,0.055,0.149,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,119.0,11.0,0.10700000000000001,0.055,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
