session,trial,rat,RL,laggedRL,signalDuration,laggedsignalDuration,response,laggedResponse,hit,miss,cr,fa,incongHit,congHit
9.0,185.0,16.0,0.069,0.027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,186.0,16.0,0.061,0.069,0.025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9.0,187.0,16.0,0.031,0.061,0.5,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.0,188.0,16.0,0.078,0.031,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9.0,189.0,16.0,0.096,0.078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9.0,190.0,16.0,0.027,0.096,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.0,191.0,16.0,0.053,0.027,0.05,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9.0,192.0,16.0,0.028,0.053,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,193.0,16.0,0.043000000000000003,0.028,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9.0,194.0,16.0,0.046,0.043000000000000003,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.0,195.0,16.0,0.061,0.046,0.05,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9.0,198.0,16.0,0.105,0.076,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9.0,199.0,16.0,0.035,0.105,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.0,200.0,16.0,0.046,0.035,0.5,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,201.0,16.0,0.054,0.046,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9.0,202.0,16.0,0.055,0.054,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,3.0,23.0,0.338,0.326,0.0,0.025,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,4.0,23.0,0.234,0.338,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,5.0,23.0,0.201,0.234,0.05,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,6.0,23.0,0.148,0.201,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,7.0,23.0,0.018000000000000002,0.148,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,8.0,23.0,0.106,0.018000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,9.0,23.0,0.016,0.106,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,10.0,23.0,0.03,0.016,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,11.0,23.0,0.099,0.03,0.025,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,12.0,23.0,0.091,0.099,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,13.0,23.0,0.163,0.091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,14.0,23.0,0.082,0.163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,15.0,23.0,0.061,0.082,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,16.0,23.0,0.017,0.061,0.05,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,17.0,23.0,0.091,0.017,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,18.0,23.0,0.079,0.091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,19.0,23.0,0.012,0.079,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,20.0,23.0,0.081,0.012,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,21.0,23.0,0.07,0.081,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,22.0,23.0,0.082,0.07,0.05,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,23.0,23.0,0.081,0.082,0.025,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,24.0,23.0,0.02,0.081,0.5,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,25.0,23.0,0.022,0.02,0.05,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,26.0,23.0,0.108,0.022,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,27.0,23.0,0.161,0.108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,28.0,23.0,0.081,0.161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,29.0,23.0,0.082,0.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,30.0,23.0,0.065,0.082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,31.0,23.0,0.02,0.065,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,32.0,23.0,0.012,0.02,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,33.0,23.0,0.011,0.012,0.025,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,34.0,23.0,0.10400000000000001,0.011,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,35.0,23.0,0.021,0.10400000000000001,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,36.0,23.0,0.094,0.021,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,37.0,23.0,0.017,0.094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,38.0,23.0,0.013000000000000001,0.017,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,39.0,23.0,0.018000000000000002,0.013000000000000001,0.025,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,40.0,23.0,0.07200000000000001,0.018000000000000002,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,41.0,23.0,0.089,0.07200000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,42.0,23.0,0.012,0.089,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,43.0,23.0,0.078,0.012,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,44.0,23.0,0.018000000000000002,0.078,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,45.0,23.0,0.08700000000000001,0.018000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,46.0,23.0,0.012,0.08700000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,47.0,23.0,0.018000000000000002,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,48.0,23.0,0.10300000000000001,0.018000000000000002,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,49.0,23.0,0.073,0.10300000000000001,0.0,0.05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,50.0,23.0,0.012,0.073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,51.0,23.0,0.068,0.012,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,52.0,23.0,0.07200000000000001,0.068,0.025,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,53.0,23.0,0.032,0.07200000000000001,0.025,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,54.0,23.0,0.089,0.032,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,55.0,23.0,0.084,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,56.0,23.0,0.022,0.084,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,57.0,23.0,0.014,0.022,0.05,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,58.0,23.0,0.012,0.014,0.5,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,59.0,23.0,0.093,0.012,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,60.0,23.0,0.07100000000000001,0.093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,61.0,23.0,0.063,0.07100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,62.0,23.0,0.092,0.063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,63.0,23.0,0.013000000000000001,0.092,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,64.0,23.0,0.064,0.013000000000000001,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,65.0,23.0,0.063,0.064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,66.0,23.0,0.012,0.063,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,67.0,23.0,0.063,0.012,0.025,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,68.0,23.0,0.015,0.063,0.0,0.025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,69.0,23.0,0.018000000000000002,0.015,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,70.0,23.0,0.084,0.018000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,71.0,23.0,0.163,0.084,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,72.0,23.0,0.099,0.163,0.5,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,73.0,23.0,0.122,0.099,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,74.0,23.0,0.17500000000000002,0.122,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,75.0,23.0,0.115,0.17500000000000002,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,76.0,23.0,0.11800000000000001,0.115,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,77.0,23.0,0.074,0.11800000000000001,0.05,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,78.0,23.0,0.014,0.074,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,79.0,23.0,0.021,0.014,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,80.0,23.0,0.108,0.021,0.05,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,81.0,23.0,0.081,0.108,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,82.0,23.0,0.063,0.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,83.0,23.0,0.016,0.063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,84.0,23.0,0.099,0.016,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,85.0,23.0,0.023,0.099,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,86.0,23.0,0.014,0.023,0.05,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,87.0,23.0,0.077,0.014,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,88.0,23.0,0.078,0.077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,89.0,23.0,0.021,0.078,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,90.0,23.0,0.012,0.021,0.025,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,91.0,23.0,0.14400000000000002,0.012,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,92.0,23.0,0.068,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,93.0,23.0,0.017,0.068,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,94.0,23.0,0.299,0.017,0.05,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,95.0,23.0,0.017,0.299,0.025,0.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,96.0,23.0,0.11,0.017,0.05,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,97.0,23.0,0.019,0.11,0.5,0.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,98.0,23.0,0.016,0.019,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,99.0,23.0,0.081,0.016,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,100.0,23.0,0.101,0.081,0.025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,101.0,23.0,0.013000000000000001,0.101,0.0,0.025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,102.0,23.0,0.14400000000000002,0.013000000000000001,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,103.0,23.0,0.114,0.14400000000000002,0.0,0.05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,104.0,23.0,0.073,0.114,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,105.0,23.0,0.07100000000000001,0.073,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,106.0,23.0,0.082,0.07100000000000001,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,107.0,23.0,0.08,0.082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,108.0,23.0,0.065,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,109.0,23.0,0.093,0.065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,110.0,23.0,0.019,0.093,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,111.0,23.0,0.068,0.019,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,112.0,23.0,0.017,0.068,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,113.0,23.0,0.019,0.017,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,114.0,23.0,0.065,0.019,0.05,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,115.0,23.0,0.088,0.065,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,116.0,23.0,0.066,0.088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,117.0,23.0,0.061,0.066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,118.0,23.0,0.017,0.061,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,119.0,23.0,0.017,0.017,0.025,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,120.0,23.0,0.017,0.017,0.025,0.025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,121.0,23.0,0.016,0.017,0.05,0.025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,122.0,23.0,0.105,0.016,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,123.0,23.0,0.084,0.105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,124.0,23.0,0.061,0.084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,125.0,23.0,0.055,0.061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,126.0,23.0,0.015,0.055,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,127.0,23.0,0.075,0.015,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,128.0,23.0,0.012,0.075,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,129.0,23.0,0.061,0.012,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,130.0,23.0,0.014,0.061,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,131.0,23.0,0.084,0.014,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,132.0,23.0,0.07200000000000001,0.084,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,133.0,23.0,0.016,0.07200000000000001,0.0,0.025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,134.0,23.0,0.132,0.016,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,135.0,23.0,0.084,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,136.0,23.0,0.05,0.084,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,137.0,23.0,0.077,0.05,0.05,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,138.0,23.0,0.055,0.077,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,139.0,23.0,0.019,0.055,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,140.0,23.0,0.07,0.019,0.05,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,141.0,23.0,0.019,0.07,0.5,0.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,142.0,23.0,0.077,0.019,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,143.0,23.0,0.021,0.077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,144.0,23.0,0.162,0.021,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,145.0,23.0,0.091,0.162,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,146.0,23.0,0.046,0.091,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,147.0,23.0,0.016,0.046,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,148.0,23.0,0.079,0.016,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,149.0,23.0,0.106,0.079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,150.0,23.0,0.083,0.106,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,151.0,23.0,0.063,0.083,0.05,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,152.0,23.0,0.018000000000000002,0.063,0.025,0.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,153.0,23.0,0.026000000000000002,0.018000000000000002,0.5,0.025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,154.0,23.0,0.018000000000000002,0.026000000000000002,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,155.0,23.0,0.076,0.018000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,156.0,23.0,0.061,0.076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,157.0,23.0,0.094,0.061,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,158.0,23.0,0.08,0.094,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,159.0,23.0,0.061,0.08,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,160.0,23.0,0.021,0.061,0.0,0.025,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,161.0,23.0,0.10200000000000001,0.021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,162.0,23.0,0.02,0.10200000000000001,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,163.0,23.0,0.021,0.02,0.0,0.05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,164.0,23.0,0.012,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,165.0,23.0,0.083,0.012,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,166.0,23.0,0.096,0.083,0.05,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,171.0,23.0,0.096,0.107,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,172.0,23.0,0.10400000000000001,0.096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,173.0,23.0,0.02,0.10400000000000001,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,174.0,23.0,0.067,0.02,0.025,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,175.0,23.0,0.131,0.067,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,176.0,23.0,0.095,0.131,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,177.0,23.0,0.022,0.095,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,178.0,23.0,0.079,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,179.0,23.0,0.22,0.079,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,180.0,23.0,0.018000000000000002,0.22,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,181.0,23.0,0.165,0.018000000000000002,0.025,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,182.0,23.0,0.138,0.165,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,183.0,23.0,0.022,0.138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,184.0,23.0,0.043000000000000003,0.022,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,185.0,23.0,0.117,0.043000000000000003,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,188.0,23.0,0.047,0.017,0.025,0.025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,189.0,23.0,0.075,0.047,0.05,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,190.0,23.0,0.29,0.075,0.05,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,191.0,23.0,0.045,0.29,0.5,0.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,192.0,23.0,0.077,0.045,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,193.0,23.0,0.032,0.077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,194.0,23.0,0.116,0.032,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,195.0,23.0,0.03,0.116,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,196.0,23.0,0.019,0.03,0.05,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,197.0,23.0,0.109,0.019,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,198.0,23.0,0.107,0.109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,199.0,23.0,0.079,0.107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,200.0,23.0,0.068,0.079,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,201.0,23.0,0.021,0.068,0.0,0.025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,2.0,14.0,0.021,0.297,0.0,0.05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,3.0,14.0,0.016,0.021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,4.0,14.0,0.036000000000000004,0.016,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.0,5.0,14.0,0.014,0.036000000000000004,0.025,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.0,6.0,14.0,0.021,0.014,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,7.0,14.0,0.016,0.021,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.0,8.0,14.0,0.015,0.016,0.5,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,9.0,14.0,0.018000000000000002,0.015,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,10.0,14.0,0.019,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,11.0,14.0,0.016,0.019,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.0,12.0,14.0,0.018000000000000002,0.016,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,13.0,14.0,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,14.0,14.0,0.021,0.018000000000000002,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.0,15.0,14.0,0.149,0.021,0.025,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,16.0,14.0,0.044,0.149,0.05,0.025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,17.0,14.0,0.01,0.044,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,18.0,14.0,0.021,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
